﻿type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxserverconfigtable,,extract,CAConfig,fxserverconfigtable,,,,,,,,,頻道相關設定:驚喜蛋在此設定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxserverlist,,extract,CAConfig,fxserverlist,,,,,,,,,列出目前現有的使用頻道(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxserverstring,,extract,CAConfig,fxserverstring,,,,,,,,,活動及任務進行中回應給玩家的系統訊息(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxsquaremap,,extract,CAConfig,fxsquaremap,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxstagemap,,extract,CAConfig,fxstagemap,,,,,,,,,地圖列表(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxtieinsaleinfo,,extract,CAConfig,fxtieinsaleinfo,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxtitlecontentlist,,extract,CAConfig,fxtitlecontentlist,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxtlshopconfig,,extract,CAConfig,fxtlshopconfig,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxtlshoprefreshprob,,extract,CAConfig,fxtlshoprefreshprob,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxtlshoprefreshschedule,,extract,CAConfig,fxtlshoprefreshschedule,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxuseroptions,,extract,CAConfig,fxuseroptions,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxusersysteminfo,,extract,CAConfig,fxusersysteminfo,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,itemhash,,extract,CAConfig,itemhash,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,playlog_sms,,extract,CAConfig,playlog_sms,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,qmarkalloweditemlist,,extract,CAConfig,qmarkalloweditemlist,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,tournamentsettings,,extract,CAConfig,tournamentsettings,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,tournamenttimer,,extract,CAConfig,tournamenttimer,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,tournamenttimer_20090723,,extract,CAConfig,tournamenttimer_20090723,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,webnotice,,extract,CAConfig,webnotice,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,whiteprocesseslists,,extract,CAConfig,whiteprocesseslists,,,,,,,,,尚未確定(0M),
